Distance,E,N,Elev
36000.000000000866,509230.1652343564,-1355086.3331587785,1868.892578125
36500.00000000093,508801.3230730482,-1355343.421471785,1871.041015625
37000.00000000103,509230.16523824504,-1355086.333165265,1868.892578125
37500.00000000107,508801.32307465345,-1355343.4214744626,1871.041015625
38000.000000001055,509230.16523897345,-1355086.33316648,1868.892578125
38500.000000001004,508801.32307495415,-1355343.4214749641,1871.041015625
39000.000000000946,509230.16523910995,-1355086.3331667078,1868.892578125
39500.000000000975,508801.32307501044,-1355343.4214750582,1871.041015625
40000.00000000101,509230.1652391355,-1355086.3331667504,1868.892578125
40500.00000000094,508801.32307502104,-1355343.4214750757,1871.041015625
41000.00000000089,509230.1652391403,-1355086.3331667583,1868.892578125
41500.00000000094,508801.323075023,-1355343.4214750791,1871.041015625
42000.0000000009,509230.16523914115,-1355086.33316676,1868.892578125
42500.0000000008,508801.32307502336,-1355343.4214750796,1871.041015625
43000.000000000735,509230.1652391413,-1355086.3331667602,1868.892578125
43500.000000000735,508801.3230750234,-1355343.4214750798,1871.041015625
44000.000000000786,509230.1652391414,-1355086.3331667602,1868.892578125
44500.00000000084,508801.3230750234,-1355343.4214750798,1871.041015625
45000.00000000089,509230.1652391414,-1355086.3331667602,1868.892578125
45500.00000000094,508801.3230750234,-1355343.4214750798,1871.041015625
46000.00000000099,509230.1652391414,-1355086.3331667602,1868.892578125
46500.00000000104,508801.3230750234,-1355343.4214750798,1871.041015625
47000.00000000109,509230.1652391414,-1355086.3331667602,1868.892578125
47500.00000000114,508801.3230750234,-1355343.4214750798,1871.041015625
48000.00000000119,509230.1652391414,-1355086.3331667602,1868.892578125
48500.000000001244,508801.3230750234,-1355343.4214750798,1871.041015625
49000.000000001295,509230.1652391414,-1355086.3331667602,1868.892578125
