Distance,E,N,Elev
0.0,513090.09963554103,-1336306.5779567917,1259.4322071959225
500.0000000000659,513498.14647974033,-1336595.537768771,1262.8554668835377
1000.0000000000996,513818.8376936895,-1336979.1484376735,1253.3310837723984
1500.0000000000266,514072.07629699714,-1337410.2751125554,1231.7384763165146
2000.0000000001237,514297.5755214197,-1337856.5374790898,1190.3675308987106
2499.999999999964,514504.0740367645,-1338311.903664879,1098.1891021148583
3000.0000000000305,514717.2781290441,-1338764.1690903045,1017.9601383032593
3500.000000000018,514977.119956335,-1339191.3484727542,964.7924587437075
4000.0000000001223,515282.105699582,-1339587.5601540764,929.4892437057066
4499.999999999998,515635.31099592237,-1339941.46129654,959.5367298829843
4999.999999999992,515974.2441258176,-1340309.053915426,1025.4652485854506
5500.000000000163,516043.71419336984,-1340804.204306433,1090.3929959065813
6000.000000000027,515961.9430825131,-1341297.4724742982,1121.2699787370743
6500.000000000031,515876.05258286593,-1341790.0400555197,1142.2924772378346
7000.000000000041,515824.6634164761,-1342287.3921979477,1159.1850682613865
7499.999999999998,515761.78053273534,-1342783.4221798363,1163.7662581840525
8000.0000000000055,515674.4418765617,-1343275.7350469623,1159.7694490456718
8499.999999999989,515575.2525666666,-1343765.7977784595,1142.6960623151326
9000.000000000095,515500.7667730528,-1344260.2185168492,1113.805435260696
9499.999999999953,515451.17265289347,-1344757.7528606341,1081.6738905446055
10000.000000000104,515418.8330953714,-1345256.7059175638,1054.1088036628782
10500.000000000004,515432.6123932473,-1345756.5160124497,1031.314971015725
11000.000000000102,515461.3230016333,-1346255.6910328246,1009.2254139904229
11500.000000000062,515477.3623471881,-1346755.4337060016,991.1875682682447
12000.00000000015,515474.4113213037,-1347255.424997372,979.7226300691945
12500.00000000016,515484.6024741244,-1347755.3211269872,979.2207502534527
13000.000000000042,515561.0413435713,-1348249.4436818636,987.2445885307071
13500.000000000151,515803.60164404125,-1348686.667309583,997.9628814882511
14000.000000000025,516111.622241587,-1349080.5242778943,1007.7581670772903
14500.000000000082,516340.0114716526,-1349525.3145201323,1011.78527969132
15000.000000000058,516429.99168797827,-1350017.1514450067,1005.4870331574082
15500.00000000003,516444.1582958736,-1350516.9507119337,1000.0110508788028
16000.000000000178,516446.42576389626,-1351016.9455704961,1000.8653894618217
16500.000000000182,516479.04367175524,-1351515.8805082254,1005.0667033774796
17000.000000000102,516499.83737189526,-1352015.4479431473,1012.1953217353649
17499.999999999967,516488.4618841114,-1352515.3185246757,1022.5143364845218
18000.00000000012,516478.1156650585,-1353015.2114689662,1036.7899029481546
18500.0,516476.12963786913,-1353515.2075246465,1054.799336586334
19000.000000000044,516540.4817586779,-1354011.0490361676,1065.5446585205643
19500.000000000102,516312.0577968488,-1354455.8214427559,1099.368148089025
20000.000000000142,515921.5513249328,-1354768.0788612294,1144.6485022440947
20500.000000000044,515490.11879611434,-1355020.7960412493,1195.6172900949437
21000.00000000016,515090.8997789352,-1355321.8345376623,1238.200824927832
21500.00000000001,514710.90868819127,-1355646.8064917678,1269.7487357271068
22000.00000000004,514256.4723686761,-1355855.34337461,1316.0080197882921
22500.000000000004,513906.4354453482,-1356212.378600193,1350.5449593832498
23000.000000000004,513411.66547118436,-1356284.5081549254,1390.8740341573791
23499.999999999956,513347.97162490006,-1356780.434655473,1398.183749206916
24000.000000000004,513086.90531033935,-1357206.8668064675,1407.7950762749465
24500.00000000003,512650.0,-1357450.0,1414.447463609948
25000.000000000055,512213.09468966065,-1357693.1331935325,1439.5356546670355
25499.99999999995,511868.8045857452,-1358055.71328723,1463.8298052436448
26000.00000000004,511486.46743642795,-1358377.9217667151,1495.4691634544881
26500.00000000006,511035.16956542886,-1358593.1663523188,1535.9390359420786
27000.000000000044,510598.09423818457,-1358350.3389273556,1584.2380877041992
27499.99999999995,510830.69306569727,-1357907.7355095653,1537.2841984830889
27999.99999999996,510334.89400318416,-1357972.4138646089,1592.3712654526773
28499.999999999996,510738.41275746585,-1357677.1637757977,1535.1167727882244
29000.00000000009,510309.2195713243,-1357933.6656451277,1592.3712654526773
29500.000000000124,510724.6770056803,-1357655.4658603715,1535.1167727882244
30000.000000000127,510304.26507211593,-1357926.1202638396,1592.3712654526773
30500.00000000013,510722.27172880823,-1357651.765684944,1535.1167727882244
31000.000000000175,510303.32597958186,-1357924.684096205,1592.3712654526773
31500.000000000215,510721.81899716856,-1357651.071972513,1535.1167727882244
32000.000000000153,510303.14687279036,-1357924.4099542657,1592.3712654526773
32500.000000000073,510721.7327589545,-1357650.939926833,1535.1167727882244
33000.00000000006,510303.112671644,-1357924.357597257,1592.3712654526773
33500.00000000005,510721.7162953251,-1357650.914721612,1535.1167727882244
34000.0000000001,510303.1061392863,-1357924.3475968505,1592.3712654526773
34500.000000000175,510721.71315094316,-1357650.9099078027,1535.1167727882244
35000.00000000017,510303.1048915624,-1357924.3456866946,1592.3712654526773
35500.000000000226,510721.7125503504,-1357650.9089883454,1535.1167727882244
36000.00000000025,510303.1046532368,-1357924.3453218385,1592.3712654526773
36500.00000000022,510721.71243563236,-1357650.908812722,1535.1167727882244
37000.00000000019,510303.1046077146,-1357924.3452521479,1592.3712654526773
37500.00000000016,510721.71241372026,-1357650.9087791764,1535.1167727882244
38000.000000000226,510303.1045990194,-1357924.3452388365,1592.3712654526773
38500.00000000028,510721.71240953484,-1357650.908772769,1535.1167727882244
39000.000000000255,510303.10459735856,-1357924.3452362937,1592.3712654526773
39500.00000000018,510721.7124087354,-1357650.9087715452,1535.1167727882244
40000.00000000009,510303.1045970413,-1357924.345235808,1592.3712654526773
40500.00000000009,510721.7124085827,-1357650.9087713112,1535.1167727882244
41000.00000000014,510303.10459698073,-1357924.3452357154,1592.3712654526773
41500.000000000095,510721.7124085535,-1357650.9087712667,1535.1167727882244
42000.00000000007,510303.10459696915,-1357924.3452356977,1592.3712654526773
42500.00000000013,510721.712408548,-1357650.908771258,1535.1167727882244
43000.00000000013,510303.10459696694,-1357924.3452356942,1592.3712654526773
43500.0000000001,510721.7124085469,-1357650.9087712565,1535.1167727882244
44000.00000000016,510303.1045969665,-1357924.3452356937,1592.3712654526773
44500.0000000002,510721.7124085467,-1357650.9087712562,1535.1167727882244
45000.00000000015,510303.10459696647,-1357924.3452356935,1592.3712654526773
45500.00000000019,510721.71240854665,-1357650.908771256,1535.1167727882244
46000.00000000028,510303.1045969664,-1357924.3452356935,1592.3712654526773
46500.000000000364,510721.71240854665,-1357650.908771256,1535.1167727882244
47000.00000000045,510303.1045969664,-1357924.3452356935,1592.3712654526773
47500.00000000054,510721.71240854665,-1357650.908771256,1535.1167727882244
48000.000000000626,510303.1045969664,-1357924.3452356935,1592.3712654526773
48500.00000000071,510721.71240854665,-1357650.908771256,1535.1167727882244
49000.0000000008,510303.1045969664,-1357924.3452356935,1592.3712654526773
