Distance,E,N,Elev
0.0,515801.07355754194,-1340433.023896661,1031.3394291362351
500.00000000009265,515753.2823881637,-1340930.7346601868,1083.5878830122222
1000.0000000000259,515665.7188500794,-1341423.0075792044,1121.5211164492175
1499.9999999999889,515595.7143536676,-1341918.082695204,1144.379462004123
1999.9999999999081,515534.559087999,-1342414.3286357224,1157.1602731411188
2499.999999999975,515450.31605749077,-1342907.180653889,1160.305855307512
2999.9999999999345,515351.63020367234,-1343397.3450163798,1154.785543127465
3500.0000000000755,515262.0778818323,-1343889.2600310452,1135.818087308169
4000.0000000000277,515174.9332881234,-1344381.6072863308,1109.612469429694
4499.999999999977,515105.9618229524,-1344876.827375778,1079.64058402784
5000.000000000078,515076.30050195963,-1345375.9468064127,1058.0549643284842
5500.0000000000355,515075.7489300989,-1345875.946502181,1035.4109194762887
6000.000000000078,515082.52963911754,-1346375.900522052,1013.8920729688414
6499.999999999881,515101.507437409,-1346875.5402354174,991.2835781020718
7000.000000000017,515143.30672531296,-1347373.7899915949,982.3972112125978
7499.999999999897,515184.5307319512,-1347872.0876749896,985.0718059420121
8000.000000000044,515207.00625594595,-1348371.582270377,992.4256951440806
8499.999999999882,515295.112385424,-1348863.758366859,1006.7117697682451
9000.000000000004,515421.81686812174,-1349347.4379860952,1013.691422335712
9499.999999999996,515531.8745998294,-1349835.1748984684,1017.7833656926887
10000.000000000056,515600.73934634065,-1350330.4098393682,1022.2182227831025
10499.999999999996,515604.02302701835,-1350830.399056693,1032.4815829910801
11000.0,515522.3370824373,-1351323.6813353712,1056.1823025513131
11499.9999999999,515358.1776429605,-1351795.9648079071,1089.9092698938362
11999.999999999915,515137.5387579715,-1352244.6500900714,1134.5945508522345
12499.999999999889,514709.68787737744,-1352503.3847494714,1188.5791712238824
12999.999999999933,514237.6377691684,-1352668.214040982,1241.774115215139
13499.999999999856,513785.02511368674,-1352880.6800008386,1297.3621178250748
13999.999999999913,513332.2460375385,-1353092.7910759912,1345.5024871757648
14499.99999999988,512841.36640830286,-1353187.8552101399,1401.003707816653
14999.999999999867,512391.26855887024,-1352970.1124124723,1451.273787082353
15499.999999999955,512149.4407336845,-1353407.7415967893,1478.8465103252802
15999.99999999987,512101.6107947729,-1352910.0345575146,1474.0918961864782
16499.999999999738,511859.36426416086,-1353347.4321094125,1509.0752703638568
16999.999999999753,511990.9866859689,-1352865.0675812003,1495.8035087296944
17499.999999999865,511746.95976301405,-1353301.4743420018,1519.2669901535348
17999.999999999953,511921.94777932897,-1352833.095014804,1495.8035087296944
18500.000000000044,511680.61642884166,-1353270.998176784,1529.6640448496807
19000.000000000025,511870.10194340424,-1352808.2939086268,1507.324189082329
19500.00000000004,511631.332706108,-1353247.5993278068,1529.6640448496807
20000.000000000047,511828.58668760123,-1352788.1530667653,1506.8427231729895
20500.00000000001,511591.9909559415,-1353228.6328730679,1540.333612889898
21000.00000000004,511783.4810692265,-1352766.7546028341,1518.6724917947104
21499.99999999995,511548.6641704017,-1353208.1852587997,1540.333612889898
21999.999999999778,511693.5754965871,-1352729.6450749666,1530.1964920349026
22499.999999999764,511462.4458248362,-1353173.0174634126,1551.3019589488708
22999.999999999778,511258.82049095904,-1353629.6756763065,1571.970479215173
23499.99999999963,511076.5560905776,-1354095.2717333704,1594.9153455599226
23999.999999999796,510838.0863318686,-1354534.7397915742,1615.343019627204
24499.99999999971,510450.0,-1354850.0,1821.5462254568297
24999.99999999962,510061.9136681314,-1355165.2602084258,1808.5404888669293
25499.999999999705,509605.76427718543,-1355370.0228347513,1720.4353751469155
25999.999999999705,509123.7137802647,-1355502.790746607,1738.6523667596966
26499.999999999705,509375.0519507512,-1355070.5533997053,1745.762887856237
26999.999999999603,508956.168671644,-1355343.56768227,1751.7392183018944
27499.999999999556,509337.6566908761,-1355020.354298911,1745.762887856237
27999.999999999534,508929.71873103856,-1355309.4678076296,1751.7392183018944
28499.999999999454,509330.13349489326,-1355010.0216240054,1745.762887856237
28999.99999999939,508924.6943641824,-1355302.6290594686,1751.7392183018944
29499.99999999938,509328.69145380106,-1355008.0338260047,1745.762887856237
29999.999999999425,508923.73918534897,-1355301.3146816287,1751.7392183018944
30499.999999999472,509328.4167722007,-1355007.654928343,1745.762887856237
30999.999999999483,508923.5575225158,-1355301.064178273,1751.7392183018944
31499.9999999995,509328.3645013486,-1355007.582816193,1745.762887856237
31999.99999999963,508923.52296289994,-1355301.0165033299,1751.7392183018944
32499.99999999969,509328.3545561635,-1355007.569095613,1745.762887856237
32999.99999999967,508923.5163878658,-1355301.0074323881,1751.7392183018944
33499.99999999967,509328.35266403033,-1355007.5664851752,1745.762887856237
33999.99999999969,508923.515136938,-1355301.0057065785,1751.7392183018944
34499.99999999978,509328.35230404255,-1355007.5659885257,1745.762887856237
34999.99999999979,508923.51489894325,-1355301.0053782342,1751.7392183018944
35499.999999999774,509328.35223555315,-1355007.5658940359,1745.762887856237
35999.99999999983,508923.5148536636,-1355301.0053157653,1751.7392183018944
36499.999999999854,509328.3522225227,-1355007.5658760588,1745.762887856237
36999.99999999986,508923.51484504895,-1355301.0053038802,1751.7392183018944
37499.999999999876,509328.3522200436,-1355007.5658726385,1745.762887856237
37999.99999999983,508923.51484341,-1355301.005301619,1751.7392183018944
38499.99999999982,509328.35221957194,-1355007.5658719877,1745.762887856237
38999.9999999999,508923.5148430982,-1355301.005301189,1751.7392183018944
39499.99999999986,509328.3522194822,-1355007.565871864,1745.762887856237
39999.999999999745,508923.51484303887,-1355301.005301107,1751.7392183018944
40499.99999999976,509328.35221946513,-1355007.5658718403,1745.762887856237
40999.99999999977,508923.5148430276,-1355301.0053010914,1751.7392183018944
41499.99999999973,509328.35221946187,-1355007.565871836,1745.762887856237
41999.999999999796,508923.5148430254,-1355301.0053010886,1751.7392183018944
42499.999999999796,509328.3522194613,-1355007.5658718352,1745.762887856237
42999.999999999716,508923.514843025,-1355301.0053010879,1751.7392183018944
43499.99999999968,509328.3522194612,-1355007.565871835,1745.762887856237
43999.99999999974,508923.5148430249,-1355301.0053010879,1751.7392183018944
44499.99999999975,509328.3522194611,-1355007.565871835,1745.762887856237
44999.99999999977,508923.5148430249,-1355301.0053010879,1751.7392183018944
45499.99999999978,509328.3522194611,-1355007.565871835,1745.762887856237
45999.999999999796,508923.5148430249,-1355301.0053010879,1751.7392183018944
46499.99999999981,509328.3522194611,-1355007.565871835,1745.762887856237
46999.999999999825,508923.5148430249,-1355301.0053010879,1751.7392183018944
47499.99999999984,509328.3522194611,-1355007.565871835,1745.762887856237
47999.999999999854,508923.5148430249,-1355301.0053010879,1751.7392183018944
48499.99999999987,509328.3522194611,-1355007.565871835,1745.762887856237
48999.99999999988,508923.5148430249,-1355301.0053010879,1751.7392183018944
