Distance,E,N,Elev
0.0,506662.97315160156,-1349785.096108156,2013.1940779208946
499.99999999998903,506165.5866943912,-1349836.152079244,2013.1410377733725
999.9999999999727,506662.97315160086,-1349785.0961081493,2013.1940779208946
1500.00000000002,506165.5866943891,-1349836.1520792241,2013.1410377733725
2000.0000000000869,506662.97315159335,-1349785.096108076,2013.1940779208946
2500.0000000001414,506165.586694367,-1349836.1520790085,2013.1410377733725
3000.0000000001673,506662.9731515123,-1349785.0961072869,2013.1940779208946
3500.000000000151,506165.5866941285,-1349836.1520766849,2013.1410377733725
4000.0000000001232,506662.9731506388,-1349785.0960987771,2013.1940779208946
4500.000000000125,506165.5866915569,-1349836.1520516325,2013.1410377733725
5000.000000000105,506662.9731412207,-1349785.0960070263,2013.1940779208946
5500.000000000088,506165.5866638303,-1349836.1517815203,2013.1410377733725
6000.000000000123,506662.9730396753,-1349785.0950177778,2013.1940779208946
6500.000000000144,506165.58636489214,-1349836.1488692309,2013.1410377733725
7000.00000000014,506662.97194478405,-1349785.0843520435,2013.1940779208946
7500.000000000161,506165.5831426423,-1349836.1174736803,2013.1410377733725
8000.000000000188,506662.9601355121,-1349784.969385116,2013.1940779208946
8500.000000000204,506165.54850211105,-1349835.779491958,2013.1410377733725
9000.000000000216,506662.8323181064,-1349783.7332975809,2013.1940779208946
9500.00000000023,506165.18630339735,-1349832.1940450394,2013.1410377733725
10000.00000000027,506661.4002731949,-1349770.779908411,2013.1940779208946
10500.00000000032,506162.1739081424,-1349798.5834412172,2005.007801574194
11000.000000000386,506644.9965895592,-1349668.6516964065,2007.2909200129739
11500.000000000364,506159.5659159475,-1349548.8307419918,1999.5330748429067
12000.000000000424,506508.4578433923,-1349190.6765531793,1981.014062825425
12500.000000000457,506008.7035539434,-1349175.0033219408,1989.2175282510061
13000.000000000415,506301.7647912968,-1348769.8920888691,1969.098498957547
13500.000000000431,505840.8371641872,-1348576.1249023613,1967.562523525072
14000.000000000493,506280.7575604516,-1348338.490635155,1955.9704544609992
14500.00000000048,505883.35383952636,-1348035.059782085,1950.2724654683316
15000.00000000048,506362.5078348504,-1347892.1911404417,1936.1344508992102
15500.000000000504,506862.4631402991,-1347885.5058914751,1918.2828416942084
16000.000000000486,507362.1707950493,-1347902.601498631,1892.791610367463
16500.00000000046,507854.2141450169,-1347991.445979341,1854.651466435888
17000.000000000506,508342.43540143827,-1348099.33483316,1815.6039322372444
17500.000000000484,508835.58113612357,-1348181.8411017805,1775.280197627886
18000.00000000047,509295.7085705791,-1348377.5008678576,1745.7818699191105
18500.000000000473,509710.6753212011,-1348656.4320347756,1705.3926050937953
19000.00000000048,510022.1137394439,-1349047.5919913694,1680.1428551235306
19500.000000000517,510053.24213856325,-1349546.6220733968,1691.6988268491828
20000.000000000466,510057.1264881479,-1350046.6069849974,1703.2131740519005
20500.00000000062,510092.31171191373,-1350545.3674485756,1710.4723569710063
21000.000000000524,510238.84996165114,-1351023.411945839,1690.6364555524779
21500.00000000055,510474.3052234167,-1351464.502435089,1666.9697028764654
22000.000000000487,510427.5463522414,-1351962.311241727,1667.0162471965718
22500.000000000517,510128.10709174606,-1352362.7311828814,1700.4115483720861
23000.000000000506,509867.5807560429,-1352789.4934450428,1659.1069179442732
23500.000000000648,509723.99827837327,-1353268.4340176678,1708.7856866824477
24000.000000000684,509228.46405162255,-1353201.7569592549,1792.9169118573723
24500.000000000637,509450.0,-1353650.0,1844.711717262996
25000.00000000059,509671.53594837745,-1354098.2430407451,1901.859055193525
25500.000000000604,509424.78291685163,-1354533.1142187195,1816.9353366303083
26000.00000000062,509124.8707898011,-1354933.1801083528,1751.871525723766
26500.000000000673,508764.90275389113,-1355280.2002995855,1772.2068645569943
27000.000000000644,509212.9301688027,-1355058.2285998405,1744.615853309868
27500.000000000593,508794.37304987997,-1355331.742654688,1773.2934374115207
28000.000000000586,509226.9986162927,-1355081.0733121547,1744.615853309868
28500.000000000648,508800.0205680151,-1355341.2458439276,1762.5162139835459
29000.000000000735,509229.5737945112,-1355085.3473765487,1744.615853309868
29500.000000000713,508801.0790845698,-1355343.0143778357,1762.5162139835459
30000.000000000706,509230.0545029409,-1355086.1484781266,1744.615853309868
30500.000000000757,508801.277368751,-1355343.3452300422,1762.5162139835459
31000.000000000753,509230.1444969823,-1355086.2985682809,1744.615853309868
31500.000000000793,508801.31451288285,-1355343.407192674,1762.5162139835459
