Distance,E,N,Elev
0,506500,-1350000,2139.139648
500,507000,-1350000,2109.071045
1207.106781,507500,-1350500,2086.570801
1914.213562,508000,-1351000,2069.016357
2621.320344,508500,-1351500,2014.928223
3121.320344,508500,-1352000,1985.163696
3828.427125,508000,-1352500,1912.586792
4328.427125,507500,-1352500,1904.577515
