Distance,E,N,Elev
9086.66325,509745.2539,-1347877.943,1674.12673
9195.147325,509641.8606,-1347845.101,1684.671891
9303.6314,509538.4673,-1347812.259,1694.693321
9412.115475,509435.074,-1347779.416,1700.62329
9516.330453,509333.8646,-1347804.264,1714.736249
9620.545431,509232.6551,-1347829.112,1724.757956
9724.760409,509131.4457,-1347853.959,1734.615528
9828.975387,509030.2362,-1347878.807,1744.137917
9933.190365,508929.0268,-1347903.655,1757.730374
10037.40534,508827.8173,-1347928.502,1767.215607
10141.62032,508726.6079,-1347953.35,1776.701191
10245.8353,508625.3984,-1347978.198,1785.94966
10350.05028,508524.189,-1348003.046,1798.451348
10454.26526,508422.9795,-1348027.893,1807.027441
10558.48023,508321.7701,-1348052.741,1815.603932
10662.69521,508220.5606,-1348077.589,1824.180531
10766.91019,508119.3512,-1348102.437,1836.022785
10871.12517,508018.1417,-1348127.284,1844.598636
10975.34015,507916.9323,-1348152.132,1853.174635
11079.55512,507815.7228,-1348176.98,1861.751105
11183.7701,507714.5134,-1348201.827,1873.970941
11287.98508,507613.3039,-1348226.675,1882.186309
11392.20006,507512.0945,-1348251.523,1889.205326
11496.41504,507410.885,-1348276.371,1896.224802
11600.63002,507309.6756,-1348301.218,1907.0434
11704.84499,507208.4661,-1348326.066,1914.081001
11809.05997,507107.2567,-1348350.914,1920.620419
11913.27495,507006.0472,-1348375.761,1925.673198
12017.48993,506904.8378,-1348400.609,1934.71841
12121.70491,506803.6283,-1348425.457,1939.843779
12225.91988,506702.4189,-1348450.305,1949.5004
12330.13486,506601.2094,-1348475.152,1952.086005
12434.34984,506500,-1348500,1958.695065
12534.34984,506500,-1348600,1962.718671
12634.34984,506500,-1348700,1966.741584
12734.34984,506500,-1348800,1970.735226
12834.34984,506500,-1348900,1974.728901
12934.34984,506500,-1349000,1978.722594
13034.34984,506500,-1349100,1982.716267
13134.34984,506500,-1349200,1986.718539
13234.34984,506500,-1349300,1991.356626
13334.34984,506500,-1349400,1995.993698
13434.34984,506500,-1349500,2000.630768
