Distance,E,N,Elev
8117.774649,510675.7936,-1348173.524,2009.009766
8226.258723,510572.4003,-1348140.682,2009.787109
8334.742798,510469.007,-1348107.84,2010.878906
8443.226873,510365.6137,-1348074.997,2013.095703
8551.710948,510262.2204,-1348042.155,2014.845703
8660.195023,510158.8271,-1348009.313,2016.541016
8768.679098,510055.4338,-1347976.47,2018.71875
8877.163172,509952.0405,-1347943.628,2020.291016
8985.647247,509848.6472,-1347910.786,2021.554688
9094.131322,509745.2539,-1347877.943,2022.972656
9202.615397,509641.8606,-1347845.101,2023.994141
9311.099472,509538.4673,-1347812.259,2024.675781
9419.583546,509435.074,-1347779.416,2025.361328
9523.798525,509333.8646,-1347804.264,2025.962891
9628.013503,509232.6551,-1347829.112,2026.541016
9732.228481,509131.4457,-1347853.959,2027.53125
9836.443459,509030.2362,-1347878.807,2028.972656
9940.658437,508929.0268,-1347903.655,2030.134766
10044.87342,508827.8173,-1347928.502,2031.544922
10149.08839,508726.6079,-1347953.35,2033.042969
10253.30337,508625.3984,-1347978.198,2034.34375
10357.51835,508524.189,-1348003.046,2035.337891
10461.73333,508422.9795,-1348027.893,2036.248047
10565.94831,508321.7701,-1348052.741,2037.441406
10670.16328,508220.5606,-1348077.589,2038.46875
10774.37826,508119.3512,-1348102.437,2039.677734
10878.59324,508018.1417,-1348127.284,2041.447266
10982.80822,507916.9323,-1348152.132,2043.183594
11087.0232,507815.7228,-1348176.98,2045.589844
11191.23817,507714.5134,-1348201.827,2048.404297
11295.45315,507613.3039,-1348226.675,2051.708984
11399.66813,507512.0945,-1348251.523,2055.201172
11503.88311,507410.885,-1348276.371,2058.291016
11608.09809,507309.6756,-1348301.218,2060.423828
11712.31307,507208.4661,-1348326.066,2062.837891
11816.52804,507107.2567,-1348350.914,2065.1875
11920.74302,507006.0472,-1348375.761,2067.201172
12024.958,506904.8378,-1348400.609,2069.251953
12129.17298,506803.6283,-1348425.457,2071.492188
12233.38796,506702.4189,-1348450.305,2073.679688
12337.60293,506601.2094,-1348475.152,2075.355469
12441.81791,506500,-1348500,2077.333984
12541.81791,506500,-1348600,2077.982422
12641.81791,506500,-1348700,2078.767578
12741.81791,506500,-1348800,2079.513672
12841.81791,506500,-1348900,2080.693359
12941.81791,506500,-1349000,2081.875
13041.81791,506500,-1349100,2083.595703
13141.81791,506500,-1349200,2085.564453
13241.81791,506500,-1349300,2088.429688
13341.81791,506500,-1349400,2092.605469
13441.81791,506500,-1349500,2100.173828
