Distance,E,N,Elev
6562.655073,511947.6363,-1349001.552,2009.068359
6706.25952,511839.7968,-1348906.721,2009.515625
6849.863967,511731.9574,-1348811.89,2010.003906
6993.468414,511624.1179,-1348717.059,2010.082031
7137.072861,511516.2785,-1348622.229,2009.931641
7280.677308,511408.439,-1348527.398,2009.755859
7424.281756,511300.5996,-1348432.567,2009.388672
7567.886203,511192.7601,-1348337.736,2008.642578
7676.370278,511089.3668,-1348304.894,2008.453125
7784.854352,510985.9735,-1348272.051,2007.939453
7893.338427,510882.5802,-1348239.209,2007.988281
8001.822502,510779.1869,-1348206.367,2008.072266
8110.306577,510675.7936,-1348173.524,2009.009766
8218.790652,510572.4003,-1348140.682,2009.787109
8327.274727,510469.007,-1348107.84,2010.878906
8435.758801,510365.6137,-1348074.997,2013.095703
8544.242876,510262.2204,-1348042.155,2014.845703
8652.726951,510158.8271,-1348009.313,2016.541016
8761.211026,510055.4338,-1347976.47,2018.71875
8869.695101,509952.0405,-1347943.628,2020.291016
8978.179175,509848.6472,-1347910.786,2021.554688
9086.66325,509745.2539,-1347877.943,2022.972656
9195.147325,509641.8606,-1347845.101,2023.994141
9303.6314,509538.4673,-1347812.259,2024.675781
9412.115475,509435.074,-1347779.416,2025.361328
9516.330453,509333.8646,-1347804.264,2025.962891
9620.545431,509232.6551,-1347829.112,2026.541016
9724.760409,509131.4457,-1347853.959,2027.53125
9828.975387,509030.2362,-1347878.807,2028.972656
9933.190365,508929.0268,-1347903.655,2030.134766
10037.40534,508827.8173,-1347928.502,2031.544922
10141.62032,508726.6079,-1347953.35,2033.042969
10245.8353,508625.3984,-1347978.198,2034.34375
10350.05028,508524.189,-1348003.046,2035.337891
10454.26526,508422.9795,-1348027.893,2036.248047
10558.48023,508321.7701,-1348052.741,2037.441406
10662.69521,508220.5606,-1348077.589,2038.46875
10766.91019,508119.3512,-1348102.437,2039.677734
10871.12517,508018.1417,-1348127.284,2041.447266
10975.34015,507916.9323,-1348152.132,2043.183594
11079.55512,507815.7228,-1348176.98,2045.589844
11183.7701,507714.5134,-1348201.827,2048.404297
11287.98508,507613.3039,-1348226.675,2051.708984
11392.20006,507512.0945,-1348251.523,2055.201172
11496.41504,507410.885,-1348276.371,2058.291016
11600.63002,507309.6756,-1348301.218,2060.423828
11704.84499,507208.4661,-1348326.066,2062.837891
11809.05997,507107.2567,-1348350.914,2065.1875
11913.27495,507006.0472,-1348375.761,2067.201172
12017.48993,506904.8378,-1348400.609,2069.251953
12121.70491,506803.6283,-1348425.457,2071.492188
12225.91988,506702.4189,-1348450.305,2073.679688
12330.13486,506601.2094,-1348475.152,2075.355469
12434.34984,506500,-1348500,2077.333984
12534.34984,506500,-1348600,2077.982422
12634.34984,506500,-1348700,2078.767578
12734.34984,506500,-1348800,2079.513672
12834.34984,506500,-1348900,2080.693359
12934.34984,506500,-1349000,2081.875
13034.34984,506500,-1349100,2083.595703
13134.34984,506500,-1349200,2085.564453
13234.34984,506500,-1349300,2088.429688
13334.34984,506500,-1349400,2092.605469
13434.34984,506500,-1349500,2100.173828
