Distance,E,N,Elev
8318.996266,514983.7788,-1351997.75,1988.03125
8421.965386,514981.2336,-1351894.812,1988.414063
8524.934506,514978.6885,-1351791.874,1988.761719
8627.903625,514976.1433,-1351688.937,1989.265625
8730.872745,514973.5982,-1351585.999,1989.71875
8844.801526,514941.3594,-1351476.727,1990.324219
8958.730307,514909.1207,-1351367.454,1990.802734
9072.659088,514876.882,-1351258.182,1991.222656
9186.587869,514844.6433,-1351148.91,1991.886719
9300.51665,514812.4046,-1351039.638,1992.574219
9414.445431,514780.1658,-1350930.365,1993.320313
9528.374212,514747.9271,-1350821.093,1994.0625
9642.302993,514715.6884,-1350711.821,1994.957031
9756.231774,514683.4497,-1350602.548,1995.5625
9870.160555,514651.211,-1350493.276,1997.027344
9976.33289,514621.9742,-1350391.209,1997.478516
10082.50523,514592.7375,-1350289.141,1998.359375
10188.67756,514563.5008,-1350187.074,1998.894531
10294.8499,514534.2641,-1350085.006,1999.513672
10401.02223,514505.0273,-1349982.939,1999.984375
10507.19457,514475.7906,-1349880.871,2000.712891
10613.3669,514446.5539,-1349778.803,2001.09375
10719.53924,514417.3171,-1349676.736,2001.599609
10825.71158,514388.0804,-1349574.668,2001.990234
10931.88391,514358.8437,-1349472.601,2002.435547
11038.05625,514329.6069,-1349370.533,2002.816406
11144.22858,514300.3702,-1349268.466,2003.179688
11250.40092,514271.1335,-1349166.398,2003.40625
11353.26397,514256.4281,-1349064.592,2003.849609
11456.12702,514241.7227,-1348962.785,2004.136719
11558.99007,514227.0173,-1348860.979,2004.443359
11661.85311,514212.3119,-1348759.172,2004.589844
11764.71616,514197.6066,-1348657.366,2005.240234
11867.57921,514182.9012,-1348555.56,2005.544922
11970.44226,514168.1958,-1348453.753,2006.070313
12073.30531,514153.4904,-1348351.947,2006.263672
12176.16836,514138.785,-1348250.14,2006.859375
12280.70111,514132.6342,-1348145.788,2007.332031
12385.23387,514126.4834,-1348041.437,2007.681641
12489.76662,514120.3326,-1347937.085,2008.304688
12594.29938,514114.1818,-1347832.734,2008.855469
12698.83214,514108.031,-1347728.382,2009.326172
12803.36489,514101.8802,-1347624.03,2009.900391
12907.89765,514095.7294,-1347519.679,2010.544922
13012.4304,514089.5786,-1347415.327,2011.175781
13116.96316,514083.4278,-1347310.975,2011.818359
13221.49591,514077.277,-1347206.624,2012.597656
13326.02867,514071.1262,-1347102.272,2013.251953
13430.56142,514064.9754,-1346997.92,2014.714844
13535.09418,514058.8245,-1346893.569,2015.472656
13639.62693,514052.6737,-1346789.217,2016.255859
13744.15969,514046.5229,-1346684.866,2016.923828
13848.69244,514040.3721,-1346580.514,2017.574219
13950.1683,514031.6106,-1346479.417,2018.398438
14051.64417,514022.8491,-1346378.32,2019.164063
14153.12003,514014.0875,-1346277.223,2019.792969
14254.59589,514005.326,-1346176.126,2020.277344
14356.07176,513996.5645,-1346075.029,2020.837891
14457.54762,513987.803,-1345973.932,2021.361328
14559.02348,513979.0414,-1345872.835,2021.900391
14660.49935,513970.2799,-1345771.739,2022.412109
14761.97521,513961.5184,-1345670.642,2022.96875
14863.45107,513952.7568,-1345569.545,2023.564453
14964.92694,513943.9953,-1345468.448,2024.033203
15066.4028,513935.2338,-1345367.351,2024.501953
15167.87866,513926.4723,-1345266.254,2025.072266
15269.35453,513917.7107,-1345165.157,2025.798828
15370.83039,513908.9492,-1345064.06,2026.132813
15472.30625,513900.1877,-1344962.963,2026.546875
15573.78212,513891.4262,-1344861.866,2027.123047
15675.25798,513882.6646,-1344760.769,2027.822266
15776.73384,513873.9031,-1344659.672,2028.40625
15878.20971,513865.1416,-1344558.576,2029.007813
15979.68557,513856.3801,-1344457.479,2029.416016
16081.16143,513847.6185,-1344356.382,2029.970703
16182.6373,513838.857,-1344255.285,2030.679688
16284.11316,513830.0955,-1344154.188,2031.457031
16385.58902,513821.3339,-1344053.091,2031.757813
16487.06489,513812.5724,-1343951.994,2032.183594
16588.54075,513803.8109,-1343850.897,2032.785156
16690.01661,513795.0494,-1343749.8,2032.921875
16791.49248,513786.2878,-1343648.703,2033.566406
16892.96834,513777.5263,-1343547.606,2033.964844
16994.4442,513768.7648,-1343446.509,2034.335938
17095.92006,513760.0033,-1343345.413,2034.75
17197.39593,513751.2417,-1343244.316,2035.28125
17298.87179,513742.4802,-1343143.219,2035.738281
17400.34765,513733.7187,-1343042.122,2036.363281
17501.82352,513724.9571,-1342941.025,2036.720703
17603.29938,513716.1956,-1342839.928,2037.316406
17704.77524,513707.4341,-1342738.831,2038.197266
17806.25111,513698.6726,-1342637.734,2038.919922
17907.72697,513689.911,-1342536.637,2039.837891
18009.20283,513681.1495,-1342435.54,2040.587891
18110.6787,513672.388,-1342334.443,2041.697266
18212.15456,513663.6265,-1342233.346,2042.628906
18313.63042,513654.8649,-1342132.25,2043.613281
18415.10629,513646.1034,-1342031.153,2044.757813
18516.58215,513637.3419,-1341930.056,2045.998047
18618.05801,513628.5803,-1341828.959,2046.857422
18719.53388,513619.8188,-1341727.862,2047.945313
18821.00974,513611.0573,-1341626.765,2048.791016
18922.4856,513602.2958,-1341525.668,2049.673828
19023.96147,513593.5342,-1341424.571,2051.322266
19125.43733,513584.7727,-1341323.474,2052.144531
19226.91319,513576.0112,-1341222.377,2053
19328.38906,513567.2497,-1341121.28,2053.6875
19429.86492,513558.4881,-1341020.183,2054.509766
19570.45482,513461.5296,-1340918.377,2055.84375
19711.04471,513364.571,-1340816.571,2056.916016
19851.63461,513267.6125,-1340714.764,2058.175781
19992.2245,513170.6539,-1340612.958,2059.203125
20132.8144,513073.6954,-1340511.151,2059.951172
20273.4043,512976.7368,-1340409.345,2060.794922
20413.99419,512879.7783,-1340307.538,2061.462891
20554.58409,512782.8197,-1340205.732,2062.158203
20695.17398,512685.8612,-1340103.925,2062.646484
20835.76388,512588.9026,-1340002.119,2063.429688
20976.35378,512491.9441,-1339900.312,2064.119141
21116.94367,512394.9855,-1339798.506,2065.634766
21257.53357,512298.027,-1339696.699,2066.746094
21398.12347,512201.0684,-1339594.893,2067.378906
21538.71336,512104.1099,-1339493.086,2068.601563
21679.30326,512007.1513,-1339391.28,2069.783203
21819.89315,511910.1928,-1339289.473,2071.132813
21960.48305,511813.2342,-1339187.667,2072.416016
22101.07295,511716.2757,-1339085.86,2073.570313
22241.66284,511619.3171,-1338984.054,2074.867188
22382.25274,511522.3586,-1338882.247,2076.041016
22522.84263,511425.4001,-1338780.441,2077.367188
22663.43253,511328.4415,-1338678.635,2078.564453
22804.02243,511231.483,-1338576.828,2079.634766
22944.61232,511134.5244,-1338475.022,2080.634766
23085.20222,511037.5659,-1338373.215,2081.515625
23225.79212,510940.6073,-1338271.409,2082.304688
23366.38201,510843.6488,-1338169.602,2083.15625
23467.27948,510743.1997,-1338179.104,2083.859375
23568.17696,510642.7506,-1338188.606,2084.890625
23669.07443,510542.3016,-1338198.108,2085.746094
23769.9719,510441.8525,-1338207.61,2086.791016
23870.86937,510341.4035,-1338217.112,2087.890625
23971.76684,510240.9544,-1338226.614,2088.919922
24072.66431,510140.5054,-1338236.116,2089.994141
24173.56179,510040.0563,-1338245.618,2090.779297
24274.45926,509939.6072,-1338255.12,2091.833984
24375.35673,509839.1582,-1338264.622,2092.853516
24476.2542,509738.7091,-1338274.123,2094.087891
24577.15167,509638.2601,-1338283.625,2095.316406
24678.04915,509537.811,-1338293.127,2096.625
24778.94662,509437.362,-1338302.629,2097.148438
24879.84409,509336.9129,-1338312.131,2097.966797
24980.74156,509236.4638,-1338321.633,2098.644531
25081.63903,509136.0148,-1338331.135,2099.341797
25182.53651,509035.5657,-1338340.637,2099.882813
25283.43398,508935.1167,-1338350.139,2100.318359
25384.33145,508834.6676,-1338359.641,2100.978516
25504.34205,508732.7416,-1338422.994,2101.880859
25624.35265,508630.8157,-1338486.347,2102.580078
25744.36324,508528.8897,-1338549.701,2103.953125
25864.37384,508426.9637,-1338613.054,2105.621094
25984.38444,508325.0377,-1338676.407,2106.943359
26104.39504,508223.1117,-1338739.761,2108.359375
26224.40564,508121.1858,-1338803.114,2109.150391
26344.41623,508019.2598,-1338866.467,2109.539063
26464.42683,507917.3338,-1338929.82,2110.203125
26584.43743,507815.4078,-1338993.174,2110.488281
26704.44803,507713.4819,-1339056.527,2111.253906
26824.45863,507611.5559,-1339119.88,2112.160156
26944.46923,507509.6299,-1339183.234,2112.744141
27064.47982,507407.7039,-1339246.587,2113.488281
27184.49042,507305.7779,-1339309.94,2113.984375
27304.50102,507203.852,-1339373.293,2114.392578
27424.51162,507101.926,-1339436.647,2114.865234
27544.52222,507000,-1339500,2115.082031
